ID,B,CHAS,ZN,AGE,LSTAT,INDUS,MEDV
392,0.3546680595168504,-0.2832205920185104,-0.4929278074702274,0.9448795154265154,0.30953866042392647,1.5366517971163152,18.4
18,0.4247536626375442,3.530816713830763,-0.4929278074702274,0.7980253348632986,1.1988764572014992,-0.747987192223098,21.7
254,0.44251581548950597,-0.2832205920185104,-0.4929278074702274,0.8911523761960704,1.3952776502690187,0.9847855275435698,12.8
112,-2.6289456159295983,-0.2832205920185104,-0.4929278074702274,0.9162250411702776,1.449218823012915,0.9847855275435698,13.4
275,0.24114008255340588,-0.2832205920185104,0.5750912540870603,0.873243329785922,0.22793534781136543,-0.9037911258491765,16.0
77,0.39843143612198556,-0.2832205920185104,3.5655446264474664,-1.2830058579959396,-1.242307386208167,-1.2605384505070198,48.5
193,-3.722174023691625,-0.2832205920185104,-0.4929278074702274,0.9448795154265154,1.604126806277438,0.9847855275435698,8.3
313,0.4123415558253295,-0.2832205920185104,-0.4929278074702274,1.0523337938874056,0.24868195271286406,1.5366517971163152,17.1
146,-0.5492757193589064,-0.2832205920185104,-0.4929278074702274,1.0487519846053754,0.9015084536133525,0.9847855275435698,13.0
188,0.38398631181466736,-0.2832205920185104,-0.4929278074702274,0.6941528656844385,0.25698059467346357,0.9847855275435698,17.7
350,0.2203819039191852,-0.2832205920185104,0.44692896670018584,0.3646264117377087,-0.3654175523714938,-0.7974949842164313,20.5
156,0.44251581548950597,-0.2832205920185104,-0.4929278074702274,1.10964274239988,1.6276396251658027,0.9847855275435698,12.3
12,0.29624555676280667,-0.2832205920185104,-0.4929278074702274,-0.8603523627164386,-0.5327734985769158,0.21741475164690252,21.4
210,0.0843837335888011,-0.2832205920185104,-0.4929278074702274,1.0165157010671089,-1.1344250407203746,1.2002900338674911,41.3
63,0.44251581548950597,-0.2832205920185104,-0.4929278074702274,0.5186442108649845,0.07717668552714244,2.3884770417074916,20.1
355,0.15800036709572818,-0.2832205920185104,-0.4929278074702274,1.00218846393899,1.7452037196076282,2.0841497321014133,17.3
64,0.3606601110813677,3.530816713830763,1.215902691021433,-0.7170799914352517,-0.9324914196791217,-0.7174088501095686,33.2
70,0.3052336341095824,-0.2832205920185104,0.3614874417756028,0.5580441129673106,0.2763440925815287,-1.0727000632381962,30.7
150,0.44251581548950597,-0.2832205920185104,-0.4929278074702274,0.38253545814785705,0.21272117088359987,-0.2398042685268233,16.8
6,0.23557603467206856,-0.2832205920185104,-0.4929278074702274,-0.2729356404635727,-0.1911460711989058,-0.7829338689242745,20.0
53,0.3997154471715251,-0.2832205920185104,3.7791484387589236,-1.0215337804077738,-1.222943888300102,-1.4585696184803532,31.6
31,0.44251581548950597,-0.2832205920185104,2.9247331895130935,-1.6340231676348473,-1.119210863792609,-0.9300011333750589,27.9
256,0.44251581548950597,-0.2832205920185104,-0.4929278074702274,0.7872799070172096,-0.9891988064098846,0.08636471401749063,23.9
36,0.35520306412082525,-0.2832205920185104,-0.4929278074702274,0.5437168758391923,-0.32392434256849684,-0.19320869959192127,18.5
104,0.29774356965393584,-0.2832205920185104,-0.4929278074702274,-2.2357671270158317,-0.9656859875215195,-0.6446032736487842,25.3
93,0.44251581548950597,-0.2832205920185104,-0.4929278074702274,0.42193536025018324,-0.7181098356969697,-0.747987192223098,30.1
284,0.3868753366761309,3.530816713830763,-0.4929278074702274,0.6977346749664679,-0.42627426008255626,-0.747987192223098,26.7
114,0.13585117649117315,-0.2832205920185104,2.497525564890178,-1.7522228739418264,-1.0818669749699115,-1.3246073577925102,22.5
113,0.3999294490131154,-0.2832205920185104,-0.4929278074702274,-1.028697398971833,-0.32807366354879647,0.9847855275435698,21.8
21,0.44251581548950597,-0.2832205920185104,-0.4929278074702274,-0.38038991892446283,-1.0721852260158788,-1.292572904149765,37.2
0,0.3461079858532541,-0.2832205920185104,0.3614874417756028,0.8087707627093875,-0.6489544860253078,-1.0727000632381962,36.5
259,0.44251581548950597,3.530816713830763,-0.4929278074702274,0.8875705669140403,0.7092565815261328,0.3717625737437654,21.5
347,0.4283916939445723,-0.2832205920185104,0.5750912540870603,-0.9176613112289134,-0.4553195069446544,-0.9037911258491765,25.0
388,0.44251581548950597,-0.2832205920185104,-0.4929278074702274,-1.2794240487139101,0.18782524500180162,-0.6446032736487842,20.0
61,0.44251581548950597,-0.2832205920185104,-0.4929278074702274,-0.2586084033354541,-0.6268247741303761,-0.46550155555525463,20.4
41,-0.2262399394789456,-0.2832205920185104,-0.4929278074702274,-0.745734465691489,0.1850590310149352,0.9847855275435698,19.9
141,0.44251581548950597,-0.2832205920185104,-0.4929278074702274,0.8445888555296842,0.3289021583319919,0.9847855275435698,13.8
189,0.3789572685373043,-0.2832205920185104,-0.4929278074702274,-1.2865876672779692,-1.032075123206315,-1.0610511710044708,29.4
273,0.44251581548950597,3.530816713830763,1.215902691021433,-1.2937512858420286,-1.281034382024298,-0.7174088501095686,32.4
54,0.44251581548950597,-0.2832205920185104,-0.4929278074702274,-0.39471715605258145,0.4215703268920189,0.3761309083314124,20.3
218,0.4289266985485472,-0.2832205920185104,0.5750912540870603,0.049427194919097854,-0.7706679014474328,-0.9431061371380001,23.9
237,0.39843143612198556,-0.2832205920185104,-0.4929278074702274,0.575953159377459,-0.4290404740694229,0.3717625737437654,28.7
73,0.4233626506672099,-0.2832205920185104,-0.4929278074702274,0.815934381273447,-0.15933461034994126,1.2002900338674911,22.7
268,0.38206029524035817,-0.2832205920185104,0.7886950663985178,-0.5272440994876794,-0.1952953921792054,-0.9329133564334903,22.0
94,0.3220327786743898,-0.2832205920185104,-0.4929278074702274,-0.7349890378454,-0.3128594866210309,-1.0115433790111374,17.5
367,0.384735318260232,-0.2832205920185104,-0.4929278074702274,-0.13682688774644508,0.1131374673564066,-0.19320869959192127,19.3
385,0.39918044256755075,-0.2832205920185104,-0.4929278074702274,-0.6454438057946583,-0.7471550825590678,0.3761309083314124,27.1
224,0.264145280524321,-0.2832205920185104,-0.4929278074702274,0.6547529635821118,-0.11230897257321115,-0.46550155555525463,21.0
126,0.44251581548950597,-0.2832205920185104,-0.4929278074702274,0.5508804944032517,0.2638961296406296,0.9847855275435698,20.0
35,0.44251581548950597,-0.2832205920185104,0.5750912540870603,-0.7815525585117857,-0.494046502760785,-0.9037911258491765,19.6
306,0.34664299045722896,-0.2832205920185104,-0.4929278074702274,0.9090614226062187,0.0011058008883144525,-0.46550155555525463,18.4
302,-0.8916786659027536,-0.2832205920185104,-0.4929278074702274,0.5258078294290439,0.47551149963591527,0.9847855275435698,14.9
301,0.44251581548950597,-0.2832205920185104,0.3614874417756028,-1.3188239508162363,-1.0984642588911104,-1.1658912011080003,35.1
389,0.43277873169716563,-0.2832205920185104,-0.4929278074702274,-0.8567705534344088,0.009404442848913707,-0.9969822637189805,22.5
39,-0.07932767522747597,-0.2832205920185104,-0.4929278074702274,1.0129338917850788,-0.10539343760604511,1.2002900338674911,19.1
131,0.44251581548950597,-0.2832205920185104,0.27604591685101976,-0.13682688774644508,-1.080483867976478,-1.3144145770880002,24.0
48,-0.1491992765065795,-0.2832205920185104,-0.4929278074702274,1.10964274239988,0.06749493657310972,1.2002900338674911,19.6
270,0.4169425954195125,-0.2832205920185104,-0.4929278074702274,0.48640792732671717,-0.3446709474699952,-0.19320869959192127,19.2
122,-0.03171226547372234,-0.2832205920185104,-0.4929278074702274,0.9448795154265154,0.7396849353816639,0.9847855275435698,13.8
395,0.4047444904488881,-0.2832205920185104,2.070317940267263,-2.117567420708853,-1.073568333009312,-1.2241356622766277,31.1
263,0.3912623744287242,-0.2832205920185104,-0.4929278074702274,0.9663703711186932,0.6082897710055063,1.5366517971163152,16.2
183,0.44251581548950597,3.530816713830763,-0.4929278074702274,1.10964274239988,1.4243228971311168,-0.10875423089741142,20.0
103,0.41918961475620686,-0.2832205920185104,3.3519408141360088,-1.7271502089676187,-0.6835321608611388,-1.218311216159765,32.2
143,0.44251581548950597,-0.2832205920185104,-0.4929278074702274,0.9663703711186932,0.9651313753112817,0.9847855275435698,8.3
76,-3.692213765869038,-0.2832205920185104,-0.4929278074702274,0.6762438192742901,0.8600152438103558,0.9847855275435698,12.7
212,0.38420031365625706,-0.2832205920185104,-0.4929278074702274,0.8374252369656252,1.2887784117746595,0.9847855275435698,10.5
170,0.43042471143967637,-0.2832205920185104,-0.4929278074702274,0.16046328266201743,0.3192204093779592,-0.2398042685268233,17.5
300,0.4087035245183014,3.530816713830763,-0.4929278074702274,0.8374252369656252,-0.31700880760133054,0.3717625737437654,23.0
371,0.44251581548950597,-0.2832205920185104,-0.4929278074702274,1.10964274239988,2.9900000136975424,1.5366517971163152,14.4
233,0.44251581548950597,-0.2832205920185104,-0.4929278074702274,0.9448795154265154,0.5944587010711737,-0.19320869959192127,18.7
247,0.3521000374177714,3.530816713830763,-0.4929278074702274,0.8911523761960704,-1.3100796288863958,1.2002900338674911,50.0
151,0.4015344628250394,-0.2832205920185104,-0.4929278074702274,0.210608612610433,-0.6987463377889044,0.9847855275435698,23.7
28,0.2968875622875764,-0.2832205920185104,0.3614874417756028,1.10964274239988,-0.6918308028217383,-1.0727000632381962,36.0
324,0.3925463854782637,-0.2832205920185104,0.3614874417756028,-1.1397334867147526,-1.1344250407203746,-1.1658912011080003,35.4
258,0.44251581548950597,-0.2832205920185104,-0.4929278074702274,-0.5308259087697088,-1.032075123206315,-1.3333440269678043,36.2
381,0.3670801663290651,-0.2832205920185104,1.215902691021433,-1.2364423373295539,-0.9546211315740536,-1.468762399184863,26.6
117,0.37457023078471163,-0.2832205920185104,3.5655446264474664,-1.3295693786623253,-1.3709363365974585,-1.2605384505070198,50.0
116,0.34396796743735514,-0.2832205920185104,-0.4929278074702274,0.579534968659489,0.17952660304120213,-0.4043448713281958,20.4
176,-0.1491992765065795,-0.2832205920185104,2.9247331895130935,-1.343896615790444,0.019086191802946417,-1.394500711194863,20.1
290,0.44251581548950597,-0.2832205920185104,-0.4929278074702274,1.10964274239988,1.4948613537962123,0.9847855275435698,11.3
191,0.43438374550908965,-0.2832205920185104,-0.4929278074702274,-1.1361516774327232,-0.592247099294545,-0.8950544566738824,20.6
349,-0.2728923409455443,-0.2832205920185104,-0.4929278074702274,0.9377158968624559,-0.20359403413980492,1.2002900338674911,22.3
118,-2.3981446297748863,-0.2832205920185104,-0.4929278074702274,1.10964274239988,0.07441047154027601,0.9847855275435698,23.1
323,0.4277496884198026,3.530816713830763,3.3519408141360088,-1.583877837686432,-1.3322093407813276,-1.4745868453017257,50.0
174,-0.07076760156387966,-0.2832205920185104,-0.4929278074702274,-2.1211492299908823,2.3178100148889893,-0.10875423089741142,23.7
303,0.4087035245183014,-0.2832205920185104,-0.4929278074702274,1.10964274239988,1.2431358809913629,0.9847855275435698,10.2
299,-2.7276004649025443,-0.2832205920185104,-0.4929278074702274,0.9305522782983965,0.3289021583319919,0.9847855275435698,11.7
238,0.44251581548950597,-0.2832205920185104,0.40420820423789433,-1.7056593532754407,-0.603311955242011,-0.8295294378591765,23.4
222,0.44251581548950597,-0.2832205920185104,-0.4929278074702274,-0.985715687587477,-0.5562863174652809,-0.7829338689242745,21.0
344,0.44251581548950597,-0.2832205920185104,-0.4929278074702274,0.9735339896827526,1.5073093167371114,0.9847855275435698,13.1
167,0.2203819039191852,-0.2832205920185104,-0.4929278074702274,0.2822447982510264,-1.0431399791537808,-0.747987192223098,31.7
13,0.3655821534379353,-0.2832205920185104,1.4295065033328904,-1.3689692807646519,-1.120593970786042,-1.1498739742866277,30.5
102,-2.862635626945774,3.530816713830763,-0.4929278074702274,0.48640792732671717,0.3081555534304933,1.2002900338674911,15.6
125,0.44251581548950597,-0.2832205920185104,-0.4929278074702274,1.10964274239988,2.4616531422060457,0.9847855275435698,5.0
129,0.44251581548950597,-0.2832205920185104,0.9168573537853923,0.1031543341495429,-0.8744009259549257,-1.3333440269678043,33.4
266,-0.13122312181302806,3.530816713830763,-0.4929278074702274,0.6798256285563196,-0.09294547466514598,1.2002900338674911,15.3
364,0.33615690021932343,-0.2832205920185104,-0.4929278074702274,-0.8316978884602013,-0.34882026845029507,0.21741475164690252,20.8
354,-3.5405934611025915,-0.2832205920185104,-0.4929278074702274,-0.3338263982580769,0.40082372199052024,0.9847855275435698,10.2
171,0.3974684278348313,-0.2832205920185104,-0.4929278074702274,0.7514618141969129,-0.06390022780304785,-0.4043448713281958,20.1
276,0.4247536626375442,-0.2832205920185104,-0.4929278074702274,1.0057702732210194,-0.07219886976364735,-0.4043448713281958,19.8
293,-2.934112242036802,-0.2832205920185104,-0.4929278074702274,0.9054796133241887,0.9540665193638159,0.9847855275435698,14.1
107,0.31957175749610633,-0.2832205920185104,-0.4929278074702274,-2.368294070450929,-1.0998473658845436,-0.6446032736487842,26.6
44,0.03452130449835308,-0.2832205920185104,-0.4929278074702274,0.9305522782983965,0.768730182243762,-0.46550155555525463,13.1
377,0.39960844625073016,-0.2832205920185104,2.9247331895130935,-1.3259875693802956,-0.8605698560205933,-1.1207517437023138,21.9
249,0.3920113808742888,-0.2832205920185104,-0.4929278074702274,-0.10459060420817837,-0.5507538894915478,-1.1542423088742746,22.6
220,0.44251581548950597,-0.2832205920185104,-0.4929278074702274,1.00218846393899,1.7825476084303258,0.9847855275435698,9.7
115,0.265322290653065,-0.2832205920185104,-0.4929278074702274,-1.7056593532754407,-1.2492229211753334,-0.747987192223098,31.5
